name,rating,reviews,latitude,longitude,url,category,location
Jembatan Phinisi,4.8,249.0,-6.2130843,106.8196496,https://www.google.com/maps/place/Jembatan+Phinisi/data=!4m7!3m6!1s0x2e69f5ff0c8c4bd9:0xfd5c311f047b2daa!8m2!3d-6.2130843!4d106.8196496!16s%2Fg%2F11pl5ky390!19sChIJ2UuMDP_1aS4Rqi17BB8xXP0,Rekreasi & Hiburan Modern,Jakarta Selatan
Bundaran Hl viewing platform,4.7,103.0,-6.1942322,106.8230332,https://www.google.com/maps/place/Bundaran+Hl+viewing+platform/data=!4m7!3m6!1s0x2e69f5007381742b:0xefa3fe3b82995f35!8m2!3d-6.1942322!4d106.8230332!16s%2Fg%2F11vt5bdyg6!19sChIJK3SBcwD1aS4RNV-Zgjv-o-8,Rekreasi & Hiburan Modern,Jakarta Utara
Kidzania Jakarta,4.6,12221.0,-6.2250735,106.8097144,https://www.google.com/maps/place/Kidzania+Jakarta/data=!4m7!3m6!1s0x2e69f1510ffe98ed:0xc9aa1813b2c14c4c!8m2!3d-6.2250735!4d106.8097144!16s%2Fg%2F121xqmbm!19sChIJ7Zj-D1HxaS4RTEzBshMYqsk,Rekreasi & Hiburan Modern,Jakarta Pusat
Pasar Seni Ancol,4.4,5491.0,-6.1264924,106.8389517,https://www.google.com/maps/place/Pasar+Seni+Ancol/data=!4m7!3m6!1s0x2e6a1e184ec2b8f3:0x8fd2a44632896350!8m2!3d-6.1264924!4d106.8389517!16s%2Fg%2F11f4v4yjc0!19sChIJ87jCThgeai4RUGOJMkak0o8,Rekreasi & Hiburan Modern,Jakarta Timur
Kidzania Jakarta,4.6,12221.0,-6.2250735,106.8097144,https://www.google.com/maps/place/Kidzania+Jakarta/data=!4m7!3m6!1s0x2e69f1510ffe98ed:0xc9aa1813b2c14c4c!8m2!3d-6.2250735!4d106.8097144!16s%2Fg%2F121xqmbm!19sChIJ7Zj-D1HxaS4RTEzBshMYqsk,Edukasi,Jakarta Selatan
Intirub Triangle Park,4.4,2118.0,-6.2659501,106.87743,https://www.google.com/maps/place/Intirub+Triangle+Park/data=!4m7!3m6!1s0x2e69f2e5f4c42013:0xcc76f0ca571e9c0d!8m2!3d-6.2659501!4d106.87743!16s%2Fg%2F11cnkpdmj4!19sChIJEyDE9OXyaS4RDZweV8rwdsw,Rekreasi & Hiburan Modern,Jakarta Timur
San Antonio Beach PIK 2,4.7,,-6.093495,106.7395843,https://www.google.com/maps/place/San+Antonio+Beach+PIK+2/data=!4m7!3m6!1s0x2e6a1d73d08f9575:0x1f4d6991f44640d2!8m2!3d-6.093495!4d106.7395843!16s%2Fg%2F11mndklk5j!19sChIJdZWP0HMdai4R0kBG9JFpTR8,Rekreasi & Hiburan Modern,Jakarta Utara
SCBD WEEKLAND,4.7,100.0,-6.2272153,106.8089834,https://www.google.com/maps/place/SCBD+WEEKLAND/data=!4m7!3m6!1s0x2e69f1858a42680d:0xcecb7b80c8cd8568!8m2!3d-6.2272153!4d106.8089834!16s%2Fg%2F11tp4wc4hg!19sChIJDWhCioXxaS4RaIXNyIB7y84,Rekreasi & Hiburan Modern,Jakarta Timur
BRI Center Park,4.6,812.0,-6.2167782,106.8141037,https://www.google.com/maps/place/BRI+Center+Park/data=!4m7!3m6!1s0x2e69f6ab22c659eb:0x89c340c578911689!8m2!3d-6.2167782!4d106.8141037!16s%2Fg%2F1pztq3xm0!19sChIJ61nGIqv2aS4RiRaReMVAw4k,Rekreasi & Hiburan Modern,Jakarta Pusat
Cikoko Bio Farm Education Al Amin,5.0,,-6.246198,106.85136,https://www.google.com/maps/place/Cikoko+Bio+Farm+Education+Al+Amin/data=!4m7!3m6!1s0x2e69f30069f58e03:0x56558f99a58457f5!8m2!3d-6.246198!4d106.85136!16s%2Fg%2F11w7cs3mtt!19sChIJA471aQDzaS4R9VeEpZmPVVY,Edukasi,Jakarta Selatan
Pantjoran Pantai Indah Kapuk,4.7,12787.0,-6.0905524,106.7444756,https://www.google.com/maps/place/Pantjoran+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1da636ce622f:0xdf72a3831e0b1ff1!8m2!3d-6.0905524!4d106.7444756!16s%2Fg%2F11j6rjn393!19sChIJL2LONqYdai4R8R8LHoOjct8,Rekreasi & Hiburan Modern,Jakarta Utara
ATMAterra,5.0,82.0,-6.217848,106.8147694,https://www.google.com/maps/place/ATMAterra/data=!4m7!3m6!1s0x2e69f100531f1999:0x2651838b7aa4ce24!8m2!3d-6.217848!4d106.8147694!16s%2Fg%2F11xlg7k78v!19sChIJmRkfUwDxaS4RJM6keouDUSY,Rekreasi & Hiburan Modern,Jakarta Utara
Terowongan Kendal,4.7,288.0,-6.2021254,106.8229058,https://www.google.com/maps/place/Terowongan+Kendal/data=!4m7!3m6!1s0x2e69f543e51c8fd7:0x30a892246b19c82b!8m2!3d-6.2021254!4d106.8229058!16s%2Fg%2F11j1sw12xk!19sChIJ148c5UP1aS4RK8gZaySSqDA,Rekreasi & Hiburan Modern,Jakarta Pusat
Lotte Alley,4.7,479.0,-6.2251808,106.8235378,https://www.google.com/maps/place/Lotte+Alley/data=!4m7!3m6!1s0x2e69f38e651b3573:0xf5c7c22d54f86baf!8m2!3d-6.2251808!4d106.8235378!16s%2Fg%2F11sjrnmnst!19sChIJczUbZY7zaS4Rr2v4VC3Cx_U,Rekreasi & Hiburan Modern,Jakarta Utara
KPC Kedung Sahong,4.9,10.0,-6.3183428,106.8433201,https://www.google.com/maps/place/KPC+Kedung+Sahong/data=!4m7!3m6!1s0x2e69ed1b3b457651:0x5b97b2709beeb936!8m2!3d-6.3183428!4d106.8433201!16s%2Fg%2F11l8qhhv_p!19sChIJUXZFOxvtaS4RNrnum3Cyl1s,Edukasi,Jakarta Selatan
JimBARan Lounge,4.6,1139.0,-6.2087434,106.8194942,https://www.google.com/maps/place/JimBARan+Lounge/data=!4m7!3m6!1s0x2e69f6aac4b9c4bb:0xcc38220ab4937c40!8m2!3d-6.2087434!4d106.8194942!16s%2Fg%2F11bc7s7t6j!19sChIJu8S5xKr2aS4RQHyTtAoiOMw,Rekreasi & Hiburan Modern,Jakarta Pusat
RPTRA Kecapi 72,4.4,,-6.2018608,106.726644,https://www.google.com/maps/place/RPTRA+Kecapi+72/data=!4m7!3m6!1s0x2e69f75e4d8c60bb:0xb8d27fbb2caa3f4f!8m2!3d-6.2018608!4d106.726644!16s%2Fg%2F11hbbw0f84!19sChIJu2CMTV73aS4RTz-qLLt_0rg,Edukasi,Jakarta Barat
Jakarta AQuarium Safari,4.7,19731.0,-6.174911,106.7903274,https://www.google.com/maps/place/Jakarta+AQuarium+Safari/data=!4m7!3m6!1s0x2e69f7fb7dfbb9a3:0xde7bf875b06023b1!8m2!3d-6.174911!4d106.7903274!16s%2Fg%2F11qq01l_3l!19sChIJo7n7ffv3aS4RsSNgsHX4e94,Rekreasi & Hiburan Modern,Jakarta Utara
Hutan Kota by Plataran,4.7,6827.0,-6.2220998,106.8067994,https://www.google.com/maps/place/Hutan+Kota+by+Plataran/data=!4m7!3m6!1s0x2e69f1b4cbc5eab5:0x1484fba81f47e6d!8m2!3d-6.2220998!4d106.8067994!16s%2Fg%2F11j7yfpv3z!19sChIJterFy7TxaS4RbX70gbpPSAE,Rekreasi & Hiburan Modern,Jakarta Pusat
RPTRA Jeruk Manis,4.5,384.0,-6.1914503,106.7724578,https://www.google.com/maps/place/RPTRA+Jeruk+Manis/data=!4m7!3m6!1s0x2e69f6e25ca477a1:0xcb945d295a0fa620!8m2!3d-6.1914503!4d106.7724578!16s%2Fg%2F11g6bh50v0!19sChIJoXekXOL2aS4RIKYPWildlMs,Edukasi,Jakarta Barat
Pantai Pasir Putih PIK 2,4.3,3210.0,-6.0745483,106.7172717,https://www.google.com/maps/place/Pantai+Pasir+Putih+PIK+2/data=!4m7!3m6!1s0x2e6a03d2ab6c60bd:0xec52cbac35c458d5!8m2!3d-6.0745483!4d106.7172717!16s%2Fg%2F11kbr34gcs!19sChIJvWBsq9IDai4R1VjENazLUuw,Rekreasi & Hiburan Modern,Jakarta Utara
Skyrink Jakarta - Mall Taman Anggrek,4.6,6077.0,-6.178996,106.791941,https://www.google.com/maps/place/Skyrink+Jakarta+-+Mall+Taman+Anggrek/data=!4m7!3m6!1s0x2e69f6f56ab6ef79:0xfc0b659d8cf1560b!8m2!3d-6.178996!4d106.791941!16s%2Fg%2F1ts2lyw6!19sChIJee-2avX2aS4RC1bxjJ1lC_w,Rekreasi & Hiburan Modern,Jakarta Utara
Taman Air Mancur Sentral Senayan,4.8,32.0,-6.224101,106.7989979,https://www.google.com/maps/place/Taman+Air+Mancur+Sentral+Senayan/data=!4m7!3m6!1s0x2e69f1850dffa4ef:0x2209f0d02ad2f543!8m2!3d-6.224101!4d106.7989979!16s%2Fg%2F11p0z6kg6p!19sChIJ76T_DYXxaS4RQ_XSKtDwCSI,Rekreasi & Hiburan Modern,Jakarta Pusat
Wayang Museum,4.5,5110.0,-6.1349287,106.8123108,https://www.google.com/maps/place/Wayang+Museum/data=!4m7!3m6!1s0x2e6a1dff48f259ff:0xfeb6bfd7e15db853!8m2!3d-6.1349287!4d106.8123108!16s%2Fm%2F09v3972!19sChIJ_1nySP8dai4RU7hd4de_tv4,Rekreasi & Hiburan Modern,Jakarta Utara
Playhouse,4.4,46.0,-6.1500006,106.7225624,https://www.google.com/maps/place/Playhouse/data=!4m7!3m6!1s0x2e69f81d44868f71:0xfc29bf18d4c8e10c!8m2!3d-6.1500006!4d106.7225624!16s%2Fg%2F11c5t30nfj!19sChIJcY-GRB34aS4RDOHI1Bi_Kfw,Edukasi,Jakarta Barat
West Irian Liberation Monument,4.7,2192.0,-6.1702984,106.8349253,https://www.google.com/maps/place/West+Irian+Liberation+Monument/data=!4m7!3m6!1s0x2e69f5ceb03b2193:0xc2e720667f79310c!8m2!3d-6.1702984!4d106.8349253!16s%2Fg%2F11f_kmg4c0!19sChIJkyE7sM71aS4RDDF5f2Yg58I,Rekreasi & Hiburan Modern,Jakarta Pusat
Agro Edukasi Wisata Ragunan,4.7,147.0,-6.2974417,106.8190163,https://www.google.com/maps/place/Agro+Edukasi+Wisata+Ragunan/data=!4m7!3m6!1s0x2e69f3461bccd0c1:0x809f64140677ffa4!8m2!3d-6.2974417!4d106.8190163!16s%2Fg%2F11qwvc340b!19sChIJwdDMG0bzaS4RpP93BhRkn4A,Edukasi,Jakarta Selatan
SCBD Park,4.6,2414.0,-6.2272046,106.8091117,https://www.google.com/maps/place/SCBD+Park/data=!4m7!3m6!1s0x2e69f1bcdf7a0027:0x8e31624f2c6dbfc1!8m2!3d-6.2272046!4d106.8091117!16s%2Fg%2F11vd70wcb8!19sChIJJwB637zxaS4Rwb9tLE9iMY4,Rekreasi & Hiburan Modern,Jakarta Pusat
BMW Park,4.5,1626.0,-6.1263431,106.8558252,https://www.google.com/maps/place/BMW+Park/data=!4m7!3m6!1s0x2e6a1e2fade2b873:0xa7e16d7ab40e15b9!8m2!3d-6.1263431!4d106.8558252!16s%2Fg%2F11cjjhg4k0!19sChIJc7jirS8eai4RuRUOtHpt4ac,Rekreasi & Hiburan Modern,Jakarta Utara
Bentara Budaya Jakarta,4.6,2585.0,-6.2102742,106.7955008,https://www.google.com/maps/place/Bentara+Budaya+Jakarta/data=!4m7!3m6!1s0x2e69f6b6378d1f63:0xb16842e1965bea93!8m2!3d-6.2102742!4d106.7955008!16s%2Fm%2F01296625!19sChIJYx-NN7b2aS4Rk-pbluFCaLE,Rekreasi & Hiburan Modern,Jakarta Utara
Agro edukasi wisata bpp kembangan,4.9,34.0,-6.1760276,106.7465483,https://www.google.com/maps/place/Agro+edukasi+wisata+bpp+kembangan/data=!4m7!3m6!1s0x2e69f73a900a8b85:0x1065b63d79529e6e!8m2!3d-6.1760276!4d106.7465483!16s%2Fg%2F11l96dftj_!19sChIJhYsKkDr3aS4Rbp5SeT22ZRA,Edukasi,Jakarta Barat
Great Mosque of Sunda Kelapa,4.8,14944.0,-6.2012775,106.8321648,https://www.google.com/maps/place/Great+Mosque+of+Sunda+Kelapa/data=!4m7!3m6!1s0x2e69f41724c12a4f:0x222525cca29b7b36!8m2!3d-6.2012775!4d106.8321648!16s%2Fg%2F1233ltwt!19sChIJTyrBJBf0aS4RNnuboswlJSI,Rekreasi & Hiburan Modern,Jakarta Pusat
Eco Edu Wisata Ciliwung,4.6,9.0,-6.2452091,106.8619487,https://www.google.com/maps/place/Eco+Edu+Wisata+Ciliwung/data=!4m7!3m6!1s0x2e69f300345169ed:0x8bcae57a6551aa83!8m2!3d-6.2452091!4d106.8619487!16s%2Fg%2F11yb84mcct!19sChIJ7WlRNADzaS4Rg6pRZXrlyos,Edukasi,Jakarta Selatan
Habitat Park,4.4,1167.0,-6.2260322,106.8098424,https://www.google.com/maps/place/Habitat+Park/data=!4m7!3m6!1s0x2e69f120951d37ff:0x87491615d8325987!8m2!3d-6.2260322!4d106.8098424!16s%2Fg%2F11y3ktztpw!19sChIJ_zcdlSDxaS4Rh1ky2BUWSYc,Rekreasi & Hiburan Modern,Jakarta Pusat
Kidzania Jakarta,4.6,12221.0,-6.2250735,106.8097144,https://www.google.com/maps/place/Kidzania+Jakarta/data=!4m7!3m6!1s0x2e69f1510ffe98ed:0xc9aa1813b2c14c4c!8m2!3d-6.2250735!4d106.8097144!16s%2Fg%2F121xqmbm!19sChIJ7Zj-D1HxaS4RTEzBshMYqsk,Edukasi,Jakarta Barat
Cikoko Bio Farm Education Al Amin,5.0,,-6.246198,106.85136,https://www.google.com/maps/place/Cikoko+Bio+Farm+Education+Al+Amin/data=!4m7!3m6!1s0x2e69f30069f58e03:0x56558f99a58457f5!8m2!3d-6.246198!4d106.85136!16s%2Fg%2F11w7cs3mtt!19sChIJA471aQDzaS4R9VeEpZmPVVY,Edukasi,Jakarta Barat
Cibugary Farm - Wisata Edukasi Cibugary,4.6,776.0,-6.356969,106.906393,https://www.google.com/maps/place/Cibugary+Farm+-+Wisata+Edukasi+Cibugary/data=!4m7!3m6!1s0x2e69ecca1d79d3d3:0xc998bd9e30f544a0!8m2!3d-6.356969!4d106.906393!16s%2Fg%2F11cjhzgj8r!19sChIJ09N5HcrsaS4RoET1MJ69mMk,Edukasi,Jakarta Barat
Urban Farm PIK,4.6,1774.0,-6.0907529,106.7429807,https://www.google.com/maps/place/Urban+Farm+PIK/data=!4m7!3m6!1s0x2e6a1d7b47b3a18b:0xbdb4ac71bcefe3f8!8m2!3d-6.0907529!4d106.7429807!16s%2Fg%2F11rb5hcm8t!19sChIJi6GzR3sdai4R-OPvvHGstL0,Rekreasi & Hiburan Modern,Jakarta Utara
Dufan Ancol,4.6,79201.0,-6.1253116,106.8335432,https://www.google.com/maps/place/Dufan+Ancol/data=!4m7!3m6!1s0x2e6a1e1a80420c57:0x275b93253d2232e3!8m2!3d-6.1253116!4d106.8335432!16s%2Fm%2F0b65fpr!19sChIJVwxCgBoeai4R4zIiPSWTWyc,Rekreasi & Hiburan Modern,Jakarta Pusat
Semanggi Park,4.5,496.0,-6.2195181,106.8118621,https://www.google.com/maps/place/Semanggi+Park/data=!4m7!3m6!1s0x2e69f1f5d5948c55:0x8111d8e0c24c0996!8m2!3d-6.2195181!4d106.8118621!16s%2Fg%2F11jzf7yvtz!19sChIJVYyU1fXxaS4RlglMwuDYEYE,Rekreasi & Hiburan Modern,Jakarta Pusat
West Irian Liberation Monument,4.7,2192.0,-6.1702984,106.8349253,https://www.google.com/maps/place/West+Irian+Liberation+Monument/data=!4m7!3m6!1s0x2e69f5ceb03b2193:0xc2e720667f79310c!8m2!3d-6.1702984!4d106.8349253!16s%2Fg%2F11f_kmg4c0!19sChIJkyE7sM71aS4RDDF5f2Yg58I,Rekreasi & Hiburan Modern,Jakarta Utara
SCBD Park,4.6,2414.0,-6.2272046,106.8091117,https://www.google.com/maps/place/SCBD+Park/data=!4m7!3m6!1s0x2e69f1bcdf7a0027:0x8e31624f2c6dbfc1!8m2!3d-6.2272046!4d106.8091117!16s%2Fg%2F11vd70wcb8!19sChIJJwB637zxaS4Rwb9tLE9iMY4,Rekreasi & Hiburan Modern,Jakarta Utara
Great Mosque of Sunda Kelapa,4.8,14944.0,-6.2012775,106.8321648,https://www.google.com/maps/place/Great+Mosque+of+Sunda+Kelapa/data=!4m7!3m6!1s0x2e69f41724c12a4f:0x222525cca29b7b36!8m2!3d-6.2012775!4d106.8321648!16s%2Fg%2F1233ltwt!19sChIJTyrBJBf0aS4RNnuboswlJSI,Rekreasi & Hiburan Modern,Jakarta Utara
Habitat Park,4.4,1167.0,-6.2260322,106.8098424,https://www.google.com/maps/place/Habitat+Park/data=!4m7!3m6!1s0x2e69f120951d37ff:0x87491615d8325987!8m2!3d-6.2260322!4d106.8098424!16s%2Fg%2F11y3ktztpw!19sChIJ_zcdlSDxaS4Rh1ky2BUWSYc,Rekreasi & Hiburan Modern,Jakarta Utara
Taman Edukasi Kampung Iklim Rajawali 06,5.0,6.0,-6.1947648,106.6659091,https://www.google.com/maps/place/Taman+Edukasi+Kampung+Iklim+Rajawali+06/data=!4m7!3m6!1s0x2e69f9b25be7525f:0x5c232cf0b0a011c!8m2!3d-6.1947648!4d106.6659091!16s%2Fg%2F11r_xy06_5!19sChIJX1LnW7L5aS4RHAEKC88ywgU,Edukasi,Jakarta Barat
TAMAN EDUKASI Oi (Budidaya Tanaman Anggur),4.9,,-6.2307017,106.90296,https://www.google.com/maps/place/TAMAN+EDUKASI+Oi+%28Budidaya+Tanaman+Anggur%29/data=!4m7!3m6!1s0x2e69f379d67ce3cf:0x314ef0c959316008!8m2!3d-6.2307017!4d106.90296!16s%2Fg%2F11rqkxhvtx!19sChIJz-N81nnzaS4RCGAxWcnwTjE,Edukasi,Jakarta Timur
Taman Kodok Menteng,4.5,1016.0,-6.1974418,106.8298288,https://www.google.com/maps/place/Taman+Kodok+Menteng/data=!4m7!3m6!1s0x2e69f417f716ed57:0xd42d9f2844930994!8m2!3d-6.1974418!4d106.8298288!16s%2Fg%2F11cjhzxddf!19sChIJV-0W9xf0aS4RlAmTRCifLdQ,Rekreasi & Hiburan Modern,Jakarta Pusat
Taman Dukuh Atas,4.7,51.0,-6.2042816,106.8227482,https://www.google.com/maps/place/Taman+Dukuh+Atas/data=!4m7!3m6!1s0x2e69f56fb112f3af:0xe3147372bac5152e!8m2!3d-6.2042816!4d106.8227482!16s%2Fg%2F11hz782flv!19sChIJr_MSsW_1aS4RLhXFunJzFOM,Rekreasi & Hiburan Modern,Jakarta Pusat
Semanggi Park,4.5,496.0,-6.2195181,106.8118621,https://www.google.com/maps/place/Semanggi+Park/data=!4m7!3m6!1s0x2e69f1f5d5948c55:0x8111d8e0c24c0996!8m2!3d-6.2195181!4d106.8118621!16s%2Fg%2F11jzf7yvtz!19sChIJVYyU1fXxaS4RlglMwuDYEYE,Rekreasi & Hiburan Modern,Jakarta Utara
Agroeduwisata GSG 07 Mitra Binaan PLN UID Jakarta Raya,4.8,12.0,-6.1629376,106.7533256,https://www.google.com/maps/place/Agroeduwisata+GSG+07+Mitra+Binaan+PLN+UID+Jakarta+Raya/data=!4m7!3m6!1s0x2e69f73a5b870267:0xc12a929770d94e7d!8m2!3d-6.1629376!4d106.7533256!16s%2Fg%2F11y8tpz1zl!19sChIJZwKHWzr3aS4RfU7ZcJeSKsE,Edukasi,Jakarta Barat
Tabebuya Park,4.5,3878.0,-6.3278759,106.8101775,https://www.google.com/maps/place/Tabebuya+Park/data=!4m7!3m6!1s0x2e69ee70e17029f3:0xb02b26059ecf31a!8m2!3d-6.3278759!4d106.8101775!16s%2Fg%2F1q5bkk6vf!19sChIJ8ylw4XDuaS4RGvPsWWCyAgs,Rekreasi & Hiburan Modern,Jakarta Pusat
Planet Satwa Edukasi,4.4,21.0,-6.327876,106.9052557,https://www.google.com/maps/place/Planet+Satwa+Edukasi/data=!4m7!3m6!1s0x2e69ed2e0ea622cd:0x7abd506603f8c23a!8m2!3d-6.327876!4d106.9052557!16s%2Fg%2F11bccgt6mr!19sChIJzSKmDi7taS4ROsL4A2ZQvXo,Edukasi,Jakarta Timur
M_BCT,5.0,9.0,-6.1548924,106.7427322,https://www.google.com/maps/place/M_BCT/data=!4m7!3m6!1s0x2e69f972a88c6f7d:0xe43beb8711c854aa!8m2!3d-6.1548924!4d106.7427322!16s%2Fg%2F11k9khgk2h!19sChIJfW-MqHL5aS4RqlTIEYfrO-Q,Edukasi,Jakarta Barat
Taman Dukuh Atas,4.7,51.0,-6.2042816,106.8227482,https://www.google.com/maps/place/Taman+Dukuh+Atas/data=!4m7!3m6!1s0x2e69f56fb112f3af:0xe3147372bac5152e!8m2!3d-6.2042816!4d106.8227482!16s%2Fg%2F11hz782flv!19sChIJr_MSsW_1aS4RLhXFunJzFOM,Rekreasi & Hiburan Modern,Jakarta Utara
Imagispace,4.3,96.0,-6.2255918,106.7993027,https://www.google.com/maps/place/Imagispace/data=!4m7!3m6!1s0x2e69f105bf998d75:0x797fc9831e5dfa71!8m2!3d-6.2255918!4d106.7993027!16s%2Fg%2F11ssyyv383!19sChIJdY2ZvwXxaS4RcfpdHoPJf3k,Rekreasi & Hiburan Modern,Jakarta Pusat
Kampung Main Cipulir,4.3,4709.0,-6.232614,106.7657274,https://www.google.com/maps/place/Kampung+Main+Cipulir/data=!4m7!3m6!1s0x2e69f0d91320fa71:0xb98a10b9e198964d!8m2!3d-6.232614!4d106.7657274!16s%2Fg%2F1wjwxyh3!19sChIJcfogE9nwaS4RTZaY4bkQirk,Rekreasi & Hiburan Modern,Jakarta Pusat
Sky Deck Sarinah,4.8,783.0,-6.1878067,106.8236216,https://www.google.com/maps/place/Sky+Deck+Sarinah/data=!4m7!3m6!1s0x2e69f5dfdee7c23d:0x93ce6f3aea7883f3!8m2!3d-6.1878067!4d106.8236216!16s%2Fg%2F11t_j4cy5v!19sChIJPcLn3t_1aS4R84N46jpvzpM,Rekreasi & Hiburan Modern,Jakarta Utara
Taman Kelinci Bambu Apus,4.6,204.0,-6.3145521,106.8952775,https://www.google.com/maps/place/Taman+Kelinci+Bambu+Apus/data=!4m7!3m6!1s0x2e69ed0874cc0de7:0xeb133e2911ff7deb!8m2!3d-6.3145521!4d106.8952775!16s%2Fg%2F11lgxljm36!19sChIJ5w3MdAjtaS4R633_ESk-E-s,Edukasi,Jakarta Timur
SkyWorld Indonesia,4.4,2430.0,-6.2993944,106.8948692,https://www.google.com/maps/place/SkyWorld+Indonesia/data=!4m7!3m6!1s0x2e69ed592051c519:0xa9d011eeaede4a83!8m2!3d-6.2993944!4d106.8948692!16s%2Fg%2F11bzrpsndg!19sChIJGcVRIFntaS4Rg0reru4R0Kk,Rekreasi & Hiburan Modern,Jakarta Utara
SCBD WEEKLAND,4.7,100.0,-6.2272153,106.8089834,https://www.google.com/maps/place/SCBD+WEEKLAND/data=!4m7!3m6!1s0x2e69f1858a42680d:0xcecb7b80c8cd8568!8m2!3d-6.2272153!4d106.8089834!16s%2Fg%2F11tp4wc4hg!19sChIJDWhCioXxaS4RaIXNyIB7y84,Rekreasi & Hiburan Modern,Jakarta Pusat
Ragunan Zoo,4.5,115431.0,-6.3066904,106.8190199,https://www.google.com/maps/place/Ragunan+Zoo/data=!4m7!3m6!1s0x2e69edfdb17f7b7d:0xf9dd2a3f5ab5069a!8m2!3d-6.3066904!4d106.8190199!16zL20vMDdfZmRo!19sChIJfXt_sf3taS4Rmga1Wj8q3fk,Rekreasi & Hiburan Modern,Jakarta Pusat
Tukang Taman Jabodetabek (By Fa Jaya Flora Grup),5.0,3.0,-6.1366025,106.7386232,https://www.google.com/maps/place/Tukang+Taman+Jabodetabek+%28By+Fa+Jaya+Flora+Grup%29/data=!4m7!3m6!1s0x2e6a1da70ed79e01:0x25f211ca3bb2d725!8m2!3d-6.1366025!4d106.7386232!16s%2Fg%2F11vfb6qlsz!19sChIJAZ7XDqcdai4RJdeyO8oR8iU,Edukasi,Jakarta Barat
Cipayung Edufarm,5.0,4.0,-6.330951,106.896854,https://www.google.com/maps/place/Cipayung+Edufarm/data=!4m7!3m6!1s0x2e69ed006deeacf3:0x6c8e4fb01defc969!8m2!3d-6.330951!4d106.896854!16s%2Fg%2F11w3m63pgh!19sChIJ86zubQDtaS4RacnvHbBPjmw,Edukasi,Jakarta Timur
Pòba Bar & Grill Restaurant,4.7,10984.0,-6.0880645,106.7418136,https://www.google.com/maps/place/P%C3%B2ba+Bar+%26+Grill+Restaurant/data=!4m7!3m6!1s0x2e6a1dac358fa431:0x8725942c62a70cf1!8m2!3d-6.0880645!4d106.7418136!16s%2Fg%2F11qgxyjrp5!19sChIJMaSPNawdai4R8QynYiyUJYc,Rekreasi & Hiburan Modern,Jakarta Pusat
Sea World Ancol,4.5,46837.0,-6.1258712,106.8427939,https://www.google.com/maps/place/Sea+World+Ancol/data=!4m7!3m6!1s0x2e6a1e22b8ad5c1b:0x8eea0c4c3f8cb410!8m2!3d-6.1258712!4d106.8427939!16s%2Fg%2F1n03_59lk!19sChIJG1ytuCIeai4RELSMP0wM6o4,Rekreasi & Hiburan Modern,Jakarta Pusat
La Riviera PIK 2 - Kota Belanda,4.6,8379.0,-6.0437038,106.6931053,https://www.google.com/maps/place/La+Riviera+PIK+2+-+Kota+Belanda/data=!4m7!3m6!1s0x2e6a055a5165a851:0xe1299b65423e7560!8m2!3d-6.0437038!4d106.6931053!16s%2Fg%2F11s1s6kmjq!19sChIJUahlUVoFai4RYHU-QmWbKeE,Rekreasi & Hiburan Modern,Jakarta Utara
Jembatan Phinisi,4.8,249.0,-6.2130843,106.8196496,https://www.google.com/maps/place/Jembatan+Phinisi/data=!4m7!3m6!1s0x2e69f5ff0c8c4bd9:0xfd5c311f047b2daa!8m2!3d-6.2130843!4d106.8196496!16s%2Fg%2F11pl5ky390!19sChIJ2UuMDP_1aS4Rqi17BB8xXP0,Rekreasi & Hiburan Modern,Jakarta Pusat
Atlantis Water Adventures Ancol,4.5,11047.0,-6.1241975,106.8390964,https://www.google.com/maps/place/Atlantis+Water+Adventures+Ancol/data=!4m7!3m6!1s0x2e6a1e24afedbf49:0x2210b053f8603a6b!8m2!3d-6.1241975!4d106.8390964!16s%2Fg%2F11b6czc4_q!19sChIJSb_tryQeai4Razpg-FOwECI,Rekreasi & Hiburan Modern,Jakarta Pusat
Rptra Bandar Kemayoran,4.6,,-6.1628863,106.84836,https://www.google.com/maps/place/Rptra+Bandar+Kemayoran/data=!4m7!3m6!1s0x2e69f5bbccf69b63:0x4944582ec879691b!8m2!3d-6.1628863!4d106.84836!16s%2Fg%2F11gdkpmghs!19sChIJY5v2zLv1aS4RG2l5yC5YREk,Edukasi,Jakarta Pusat
Ancol Learning Farm (Bertani),4.6,43.0,-6.1243948,106.8376908,https://www.google.com/maps/place/Ancol+Learning+Farm+%28Bertani%29/data=!4m7!3m6!1s0x2e6a1e1765468671:0xf321190dae4e6e2c!8m2!3d-6.1243948!4d106.8376908!16s%2Fg%2F11b7hfxmgq!19sChIJcYZGZRceai4RLG5Org0ZIfM,Edukasi,Jakarta Barat
LAND'S END PIK 2,4.7,6024.0,-6.0822801,106.7222859,https://www.google.com/maps/place/LAND%27S+END+PIK+2/data=!4m7!3m6!1s0x2e6a03758009d1e1:0xa805d478afaf1391!8m2!3d-6.0822801!4d106.7222859!16s%2Fg%2F11l2gg8plx!19sChIJ4dEJgHUDai4RkROvr3jUBag,Rekreasi & Hiburan Modern,Jakarta Utara
